mean_hr,rmssd,sdnn,rr_std,peak_count
121.04607721046074,260.1322520954426,157.30994319790634,157.30994319790634,10
130.29490616621985,195.498137088153,119.5755652527616,119.5755652527616,10
115.50802139037435,217.5196883383543,154.3104934703461,154.3104934703461,9
127.89473684210525,179.31195659458342,141.24206791793043,141.24206791793043,10
110.76923076923076,294.7306934437747,156.2608020957429,156.2608020957429,9
126.48015614834094,209.48754345831048,120.63914279357003,120.63914279357003,10
122.88242730720607,159.78259728475354,119.54688241420197,119.54688241420197,10
112.13497728747566,218.36685392342912,134.65732615090465,134.65732615090465,9
118.68131868131869,233.1451787679,147.88170484633278,147.88170484633278,10
115.4308617234469,207.973233761461,132.0791527262215,132.0791527262215,9
115.58528428093646,79.70956981619074,45.313497754021405,45.313497754021405,9
115.04660452729692,214.5475325865508,137.45615181882368,137.45615181882368,9
119.63076923076923,182.1219448001195,142.59927299834155,142.59927299834155,10
123.42857142857143,143.8656941837176,82.78627017502635,82.78627017502635,10
126.8101761252446,112.30693309952963,88.85030026589004,88.85030026589004,10
114.43708609271523,180.4761730256445,121.00681990269376,121.00681990269376,9
101.95549561699256,258.1690038867975,181.38350201916577,181.38350201916577,8
116.83569979716023,189.2299674989331,111.22769491336562,111.22769491336562,9
121.34831460674157,101.05811449066906,84.48281292080861,84.48281292080861,9
137.87234042553195,128.3614387213593,94.52610848429751,94.52610848429751,10
133.70013755158183,73.78124991829681,80.61525151995349,80.61525151995349,10
100.2652519893899,276.46913966152755,228.26050832849623,228.26050832849623,8
101.13712374581941,191.59620282842673,215.8248662455203,215.8248662455203,8
115.19999999999996,161.2034491821397,94.04531676239003,94.04531676239003,9
111.91709844559585,277.86903262964125,163.718131381988,163.718131381988,9
114.05940594059405,351.93938621538933,192.02330698220655,192.02330698220655,9
123.50698856416774,143.24757878289077,121.86707973943936,121.86707973943936,10
133.05954825462013,109.40971671250735,96.03775834955012,96.03775834955012,10
118.9718482252142,195.59678384843616,162.7319022233174,162.7319022233174,10
115.58528428093646,302.70313627797464,169.17919528045033,169.17919528045033,9
122.80480101073908,119.63808592976686,71.25954373119815,71.25954373119815,10
118.60890787065283,149.87777942521066,127.09455320129565,127.09455320129565,10
103.7748798901853,198.66128607346255,121.98234551683227,121.98234551683227,8
100.73284477015324,192.65712950037712,127.90588077217093,127.90588077217093,8
107.38636363636363,208.4104795434699,122.99026871275129,122.99026871275129,8
129.16943521594683,135.4967711792425,100.1437390974322,100.1437390974322,10
106.86456400742117,324.82867550500373,209.54479939919025,209.54479939919025,9
130.03344481605353,241.62276101802843,231.07165366982127,231.07165366982127,10
127.30844793713165,169.1310854753616,125.69423129372828,125.69423129372828,10
120.41811846689895,132.37919187288122,111.87185318700064,111.87185318700064,9
101.00200400801603,240.26038258591288,193.91326864636588,193.91326864636588,8
86.74698795180724,264.84038985540985,205.96805457685142,205.96805457685142,7
88.66995073891624,209.13733747450726,147.21278795767574,147.21278795767574,6
123.95982783357246,203.01410451343838,139.59369779099254,139.59369779099254,9
115.43086172344688,270.1145325046285,168.56807466051538,168.56807466051538,9
112.720156555773,249.51893751049604,175.01067813542048,175.01067813542048,9
113.83399209486166,230.72760839764263,143.81372715177068,143.81372715177068,9
122.96015180265654,255.6498920084861,159.75375426807184,159.75375426807184,10
106.07734806629834,194.8352082592493,154.55367777336005,154.55367777336005,9
110.2744097000638,247.7233195189942,159.60404746619864,159.60404746619864,9
125.90673575129534,216.60433576363363,138.22750619534227,138.22750619534227,10
115.78320428826684,119.07646806533013,74.37567201931658,74.37567201931658,10
93.21824907521581,204.90387187122386,113.24064726277314,113.24064726277314,8
110.69827033952593,204.45328655827402,154.594236288157,154.594236288157,9
129.94652406417111,149.56211806635338,117.5654516489843,117.5654516489843,10
120.16689847009735,121.4168995324106,77.99758127778824,77.99758127778824,9
109.9936346276257,115.46050730789044,75.05061949185438,75.05061949185438,9
115.66265060240964,103.43526292092213,98.24609674023372,98.24609674023372,9
110.27440970006383,182.3385710631585,119.95560440980232,119.95560440980232,9
107.32919254658384,125.36103065568132,107.27537182985928,107.27537182985928,9
113.38582677165356,212.85567806036954,130.62941173363885,130.62941173363885,9
109.9236641221374,95.76573415237054,97.84522610533914,97.84522610533914,9
107.32919254658384,246.1453270851498,175.0316880481579,175.0316880481579,9
121.34831460674157,248.3859936708426,169.2647296303781,169.2647296303781,10
133.33333333333334,124.77989881446508,95.49165247669437,95.49165247669437,10
138.0681818181818,149.3685267722871,92.1574135577128,92.1574135577128,10
119.55719557195573,101.10309797307444,94.37179486104375,94.37179486104375,10
122.3410950283197,140.04725282807712,107.84641373709111,107.84641373709111,10
129.85971943887776,104.47639139070935,71.43445008142929,71.43445008142929,10
109.0909090909091,398.76213885754424,214.91456815427443,214.91456815427443,9
113.98416886543535,399.9724417314533,225.2142327147286,225.2142327147286,9
113.83399209486166,114.27537982375043,97.18005037742067,97.18005037742067,9
110.1338432122371,222.1998996724843,135.66705839305536,135.66705839305536,9
109.02208201892745,252.91728227917716,195.64331551541488,195.64331551541488,9
108.67924528301889,170.48212058498515,91.42170552303614,91.42170552303614,9
113.98416886543535,178.12466157646,123.16555154108536,123.16555154108536,9
133.9765678842178,150.1028454011811,88.10201268720628,88.10201268720628,10
130.03344481605353,120.95300587265136,91.68485083802048,91.68485083802048,10
119.04470300061237,227.41332631940088,163.5779175235964,163.5779175235964,10
106.9969040247678,477.04354805113275,288.1549086000595,288.1549086000595,9
96.55172413793103,312.86295794273076,184.2911145866666,184.2911145866666,8
107.26256983240224,143.9705290242181,92.1278120749432,92.1278120749432,9
124.9357326478149,166.31038307489558,140.3530506052688,140.3530506052688,10
134.4956413449564,128.58374372182467,82.01926903982479,82.01926903982479,11
124.13793103448276,133.58266617979933,80.99602862455201,80.99602862455201,10
120.41811846689895,103.21656655785904,73.30830670387992,73.30830670387992,9
110.91142490372273,276.6564669503812,173.15356373982738,173.15356373982738,9
109.0909090909091,227.59865198300216,123.66571827528927,123.66571827528927,9
114.89361702127658,226.8783053359196,122.92255164819719,122.92255164819719,9
125.33849129593811,149.3685267722871,130.72946126981384,130.72946126981384,10
118.9718482252142,111.56590949073033,128.6411459417354,128.6411459417354,10
107.39589807333748,171.21762815340068,122.94167589266176,122.94167589266176,9
110.48593350383629,149.03422189058665,116.70799532525396,116.70799532525396,9
115.58528428093646,149.61001626391962,88.49127106111848,88.49127106111848,9
129.8076923076923,212.3764064044227,119.33586796397825,119.33586796397825,11
135.1689612015019,162.45184999417367,104.29658564774677,104.29658564774677,11
121.04607721046077,129.27862531355663,143.09741753024628,143.09741753024628,10
139.25501432664757,209.4668238854115,129.0293272538124,129.0293272538124,10
144.2885771543086,166.29588385661964,123.99627881712352,123.99627881712352,11
122.26415094339622,286.7794916862987,175.3694903963217,175.3694903963217,10
97.10982658959537,375.7280312911752,215.9576164757395,215.9576164757395,8
119.09028256374914,169.5517484854169,107.16011352436854,107.16011352436854,9
106.27306273062732,248.1923181884567,180.2227167242154,180.2227167242154,9
107.4626865671642,218.10673244357542,152.1514941119338,152.1514941119338,9
117.3913043478261,184.17316060278637,118.68297328660141,118.68297328660141,9
115.50802139037432,142.17152494226528,103.63754503432014,103.63754503432014,9
120.89552238805972,194.2012367889823,169.61385985245025,169.61385985245025,10
153.73665480427047,72.16878364870323,41.09327691250002,41.09327691250002,11
140.99216710182768,194.80566095942424,138.60971943189142,138.60971943189142,11
153.30021291696238,115.94796264338699,82.07804551495823,82.07804551495823,11
120.07411982705375,139.4295034049576,102.24205091874244,102.24205091874244,10
115.35380507343123,235.93364011874726,128.1828573070807,128.1828573070807,9
131.2626603646185,197.9349406768314,122.00535692262622,122.00535692262622,10
139.2649903288201,126.95656667409342,97.06693948374361,97.06693948374361,11
129.94652406417111,222.85283786768125,126.90778557170405,126.90778557170405,10
120.92372288313506,197.60749312814022,119.03140390561113,119.03140390561113,9
110.48593350383632,153.56578883044935,111.85514773167158,111.85514773167158,9
107.46268656716417,223.41939430040327,113.54963019983163,113.54963019983163,9
117.63104152484685,150.641631810625,93.58202544351725,93.58202544351725,9
116.9939065673663,345.7795425751675,187.21139053318944,187.21139053318944,9
129.5136575616256,277.2581946155631,158.9886685845947,158.9886685845947,10
134.1614906832298,165.68383049423625,116.12971674429897,116.12971674429897,11
109.0909090909091,214.09235838504665,122.45085938025491,122.45085938025491,9
117.79141104294479,179.61599250040288,118.6418245103646,118.6418245103646,9
115.50802139037432,225.51137263719656,127.23313878443096,127.23313878443096,9
110.76923076923076,284.6936687192364,153.5083542183122,153.5083542183122,9
123.11589613679543,235.93130408428968,149.7031305030942,149.7031305030942,10
107.5295581829496,313.88010944317006,213.08668784204662,213.08668784204662,9
111.66912850812406,264.7379129468243,181.465090965461,181.465090965461,8
108.47457627118644,171.4653105840539,169.61192485793072,169.61192485793072,9
136.99788583509513,143.1768633457615,86.04637152214029,86.04637152214029,10
111.84466019417478,259.60389036796016,185.17299583725938,185.17299583725938,9
117.15254237288134,191.39041513432952,137.77285987526668,137.77285987526668,9
124.77535301668807,100.21196670859693,61.46703930726644,61.46703930726644,10
95.63567362428842,184.24995323605836,133.08863600628567,133.08863600628567,8
110.69827033952596,134.87452526751508,123.73930228733127,123.73930228733127,9
106.25439212930428,190.4719879386478,131.1218239983223,131.1218239983223,8
122.03389830508476,155.79983653796216,176.06597739217457,176.06597739217457,9
130.0334448160535,216.12512450995706,147.6289771387132,147.6289771387132,10
109.0909090909091,272.41820231903097,162.35154662447175,162.35154662447175,8
130.51359516616316,112.80346967588838,87.20850918387536,87.20850918387536,11
120.82038533250467,274.8789716840378,178.1909636014721,178.1909636014721,10
129.94652406417111,228.5091577709418,117.47061169544412,117.47061169544412,10
116.59919028340083,141.50706851926904,108.67778217973613,108.67778217973613,9
124.04881550610195,329.6924171816664,181.04867224224267,181.04867224224267,9
121.26315789473685,114.54033584792391,110.4968917151234,110.4968917151234,9
115.04660452729692,219.57751641341997,142.790679810486,142.790679810486,9
120.6703910614525,148.17888859311694,145.32613150880377,145.32613150880377,10
133.79215416379904,122.79694420535405,96.24385244927757,96.24385244927757,10
117.88963007883565,259.0082283358562,179.38020951066716,179.38020951066716,10
135.56485355648536,95.91381483677529,70.95275578025193,70.95275578025193,10
101.06951871657755,393.7085597763303,200.1086250744233,200.1086250744233,8
111.26851255634257,363.5418798607643,195.34235882874398,195.34235882874398,9
113.83399209486167,179.00124638703747,106.13646802903806,106.13646802903806,9
117.23202170963366,176.65506101442602,123.58574958303244,123.58574958303244,9
117.74682010902484,206.70661202968358,126.54471543819818,126.54471543819818,10
114.43708609271523,239.365987219869,134.6488202100212,134.6488202100212,9
123.69362920544023,248.21674405289158,130.3332733908643,130.3332733908643,9
114.36135009927199,164.8211312029052,108.32832520475274,108.32832520475274,9
111.26851255634257,138.39993297038882,94.92765987618098,94.92765987618098,9
115.50802139037432,315.0386303683068,194.8309650396251,194.8309650396251,9
101.06951871657755,410.75434970608546,290.068236383492,290.068236383492,8
128.91246684350133,123.961737426026,89.1403764087564,89.1403764087564,10
123.11589613679543,108.01680967719565,111.11968416857623,111.11968416857623,10
118.9718482252142,160.04496378236576,129.8616383504918,129.8616383504918,10
109.57514267596704,202.072594216369,183.29880514502162,183.29880514502162,9
119.66759002770083,236.48662948658622,131.87132476886816,131.87132476886816,9
102.85714285714288,333.1963453082116,231.83570780719282,231.83570780719282,8
115.66265060240964,191.55161027867328,137.1329978704552,137.1329978704552,9
108.3385579937304,224.01558115373857,131.0564968349693,131.0564968349693,9
145.58823529411762,97.51938711967755,83.98125832482773,83.98125832482773,12
146.3955637707948,110.10306619338621,83.32797656489784,83.32797656489784,12
122.88242730720607,204.81520201222526,138.31224601147326,138.31224601147326,10
118.82640586797066,242.98808587365596,164.4126271447529,164.4126271447529,10
94.0883634100809,165.71487486971841,116.7503209424336,116.7503209424336,8
117.71117166212534,228.34569155140235,154.52286178690457,154.52286178690457,9
129.94652406417111,139.17331986757722,76.34008292460675,76.34008292460675,10
107.23404255319149,293.1816913028955,187.4704982249514,187.4704982249514,8
99.34296977660973,283.9907043630285,229.64707770251312,229.64707770251312,8
113.75905200789994,235.34890980721087,160.17109329740626,160.17109329740626,9
121.00840336134453,182.38088330776313,110.58032944090579,110.58032944090579,9
108.06754221388367,188.48579772376112,119.12455144812107,119.12455144812107,9
132.24489795918367,118.23515750036364,131.01770056020027,131.01770056020027,10
143.046357615894,85.75193911351742,102.182963475774,102.182963475774,11
102.6128266033254,435.46990573483436,328.1512702593722,328.1512702593722,9
94.38202247191012,511.66686773631795,336.5500497757076,336.5500497757076,8
109.02208201892745,222.8760223541061,153.03285209210617,153.03285209210617,9
115.50802139037432,250.77261565391217,157.88191008112423,157.88191008112423,9
119.26380368098161,244.42274209216262,177.5579487916228,177.5579487916228,10
119.91672449687718,247.71219503622524,148.65937365332871,148.65937365332871,9
112.64667535853977,145.53919694819166,121.7775211625439,121.7775211625439,9
111.84466019417475,171.4620962222179,129.706440123719,129.706440123719,9
117.9611650485437,212.02288485845978,142.34854322389015,142.34854322389015,10
134.24487259167182,179.6057639739741,117.08555751149572,117.08555751149572,11
129.94652406417111,102.12820253527633,72.74004508815565,72.74004508815565,10
118.89908256880733,104.3886523561864,107.12766892152406,107.12766892152406,10
108.3385579937304,213.1635816035325,151.47765937120974,151.47765937120974,9
122.11055276381911,234.29448205407581,158.19218553999383,158.19218553999383,10
106.79851668726822,215.88942806425658,133.30258615386518,133.30258615386518,9
121.26315789473685,218.64935326348368,128.71364328458966,128.71364328458966,9
125.09652509652511,171.68093701923482,117.42843601842733,117.42843601842733,10
107.84593437945792,190.49561739555477,123.8413166343096,123.8413166343096,8
106.60086366440467,206.79058411594164,160.99096034644802,160.99096034644802,9
121.17812061711079,247.0103425920516,161.56395887895908,161.56395887895908,9
115.20000000000002,124.14611349370078,68.09805928961813,68.09805928961813,9
123.95982783357248,121.34424917465248,94.51335312934934,94.51335312934934,9
109.36708860759494,184.82438397044072,116.40181577642757,116.40181577642757,9
118.5185185185185,205.49924153535198,145.4939834783386,145.4939834783386,9
118.97184822521417,217.24237971263778,152.18522073897395,152.18522073897395,10
124.85549132947978,346.5167436293956,205.86500730956658,205.86500730956658,9
128.955223880597,212.79093581098726,149.12941806811068,149.12941806811068,9
147.12074303405572,160.14798326301172,115.28047448359831,115.28047448359831,12
153.48837209302326,153.91245306951785,114.83709066369998,114.83709066369998,12
115.50802139037432,172.80686735161908,150.4301958622686,150.4301958622686,9
105.58659217877096,117.68733424619364,87.23482295565694,87.23482295565694,8
127.30844793713163,74.47087010252505,75.48426193403266,75.48426193403266,10
141.36125654450262,116.56006299467393,78.40815969127728,78.40815969127728,11
122.80480101073911,254.4359532789886,143.8165629540339,143.8165629540339,10
109.29791271347248,250.5703370855387,159.93305831013203,159.93305831013203,9
127.22513089005233,141.53384296239435,91.41639776772048,91.41639776772048,10
129.94652406417111,116.70386311800767,80.42004116438243,80.42004116438243,10
101.34048257372655,223.14046398326474,149.20740458931039,149.20740458931039,8
109.9236641221374,159.98167333313256,165.2661060304536,165.2661060304536,9
116.54676258992806,109.45378555737351,102.31376738193532,102.31376738193532,10
108.0,117.45294378399944,76.26252174051304,76.26252174051304,9
123.58550540368722,165.63045937892602,124.47955976247158,124.47955976247158,10
113.98416886543535,239.59842947608686,142.2577538080737,142.2577538080737,9
108.33855799373038,116.95448247082122,76.46382057209462,76.46382057209462,9
109.9236641221374,190.88580295748324,116.58396539685175,116.58396539685175,9
111.19691119691119,177.43953437661054,129.37371398537792,129.37371398537792,9
109.15982312065697,253.52019006873348,158.98038777153505,158.98038777153505,9
114.8172757475083,207.47973276002853,138.4607115186805,138.4607115186805,9
108.1351689612015,285.6001756257519,181.74687109912236,181.74687109912236,9
122.4952741020794,243.00793184229937,173.89667871953307,173.89667871953307,10
129.94652406417111,194.11430306476902,134.72001256796653,134.72001256796653,10
126.56250000000001,126.34691000046921,73.35297155680873,73.35297155680873,10
120.74534161490682,138.85416232530346,170.89514812805928,170.89514812805928,10
101.81818181818181,223.51763631726234,185.14871144967205,185.14871144967205,8
108.2706766917293,164.30871704615822,108.12836735639955,108.12836735639955,9
129.85971943887776,170.4433217404716,111.4577924874382,111.4577924874382,10
136.22985283812193,243.53524094111498,143.19324616082733,143.19324616082733,10
131.35135135135135,174.39268517336185,138.90191982765816,138.90191982765816,10
108.0,179.1612832955233,140.2915284789604,140.2915284789604,9
121.5,168.19324020121235,127.49416846838965,127.49416846838965,10
131.61814488828708,123.92671943581598,97.53867760545026,97.53867760545026,10
123.19391634980987,101.11263735111832,84.11159221611678,84.11159221611678,10
140.36101083032491,70.85375522602617,80.14951353971114,80.14951353971114,10
127.30844793713163,212.25703248539534,156.43490431068795,156.43490431068795,10
133.79215416379904,102.59931954145884,79.30717562409929,79.30717562409929,10
132.43408951563458,125.79650211802516,87.73953104867824,87.73953104867824,11
122.6401703335699,124.73516919402657,94.26491822040036,94.26491822040036,9
105.10948905109487,243.0062308227814,138.4158611477888,138.4158611477888,9
125.85579024034959,137.6772546756597,78.84850174132578,78.84850174132578,9
121.49999999999997,127.86455386776457,90.78587103126596,90.78587103126596,10
132.51533742331287,132.69200184087106,93.7885723118563,93.7885723118563,11
123.03797468354432,135.9941390803204,115.08414580540531,115.08414580540531,10
110.76923076923077,150.0734681926795,114.53071182271279,114.53071182271279,9
115.58528428093643,164.6103303154478,88.90448539386607,88.90448539386607,9
116.12903225806453,266.15981924910454,156.06315989541926,156.06315989541926,9
109.50570342205324,196.76898513155004,122.91274318910794,122.91274318910794,9
129.94652406417111,145.60497994637817,87.1824807018011,87.1824807018011,10
115.50802139037432,91.02105499003581,54.09539470597346,54.09539470597346,9
101.06951871657755,216.5954298846436,121.65918551430892,121.65918551430892,8
119.75051975051974,252.16872378574615,160.9070636747564,160.9070636747564,9
113.98416886543535,339.0628619277322,181.8755170541206,181.8755170541206,9
119.33701657458562,193.2360410184935,118.66671868496574,118.66671868496574,9
133.24194653872516,107.19217339450225,68.29850116505544,68.29850116505544,10
145.84740040513168,110.14238197565113,74.92228483857191,74.92228483857191,11
121.4335910049192,246.43623943288068,163.7501619780558,163.7501619780558,9
130.38229376257547,131.87132476886816,109.70561680878713,109.70561680878713,10
123.87096774193547,149.81985066846448,101.76810266816915,101.76810266816915,9
122.11055276381909,183.19123280817178,113.90352544042685,113.90352544042685,10
137.14285714285714,91.39034296565461,68.6650709990796,68.6650709990796,11
119.63076923076923,101.56472575908683,86.67290962706898,86.67290962706898,10
123.1646471846044,118.87553700429693,90.05246991594936,90.05246991594936,9
115.50802139037431,167.17844704676045,90.28846090636115,90.28846090636115,9
115.50802139037432,198.02819887203157,132.86956381223774,132.86956381223774,9
101.8867924528302,262.9539969780816,170.30421996198643,170.30421996198643,8
146.54002713704205,100.78566536435392,77.88880963698615,77.88880963698615,11
126.39791937581273,197.57646199214452,115.53273489972243,115.53273489972243,10
119.92597162245528,111.00255113295684,79.60211027970024,79.60211027970024,10
120.59553349875931,183.28071635514286,147.32086402159987,147.32086402159987,10
109.09090909090911,138.2531747527633,127.05107362254748,127.05107362254748,8
129.2553191489362,141.03549483186538,90.53684996197086,90.53684996197086,10
124.77535301668807,137.70677493935264,91.06559805387666,91.06559805387666,10
115.50802139037432,163.67352004530593,133.7810769249892,133.7810769249892,9
105.23751522533496,246.62179629068427,123.1009290564775,123.1009290564775,9
113.38582677165353,84.87333647942629,61.1584412675111,61.1584412675111,9
107.73067331670825,199.5585957982429,120.48961330164623,120.48961330164623,9
119.58477508650519,147.63718099924517,97.3901080214623,97.3901080214623,9
127.391874180865,160.93440980492412,150.78163467909656,150.78163467909656,10
119.66759002770083,204.3049688142385,140.03003425632363,140.03003425632363,9
107.26256983240224,220.43677582027644,145.3161298166055,145.3161298166055,9
118.8445667125172,101.63999129618142,93.84768573216897,93.84768573216897,9
122.29299363057325,108.87633552517173,65.3063988673751,65.3063988673751,9
113.4602757715036,117.24629257120722,115.78650715518424,115.78650715518424,9
123.90057361376674,191.23845079305673,133.39761824779262,133.39761824779262,10
126.89295039164492,219.99096852954648,135.03783050813297,135.03783050813297,10
113.31147540983606,122.88779815239702,115.37761322830035,115.37761322830035,9
112.79373368146214,154.20330609942496,117.80201532577796,117.80201532577796,9
107.32919254658384,249.49022099146558,139.13693128766403,139.13693128766403,9
110.06369426751591,268.9120906951672,144.5295555873317,144.5295555873317,9
95.15418502202645,261.85375084438965,161.17951476175864,161.17951476175864,8
115.50802139037432,171.38814926135078,148.22769854950846,148.22769854950846,9
111.84466019417475,208.01298121207165,112.88033702160492,112.88033702160492,9
109.92366412213742,184.72296813311624,137.31749953670268,137.31749953670268,9
105.23751522533496,246.82954367975677,128.5210117566889,128.5210117566889,9
122.20650636492219,198.7366403172438,123.6949621966857,123.6949621966857,9
130.0334448160535,124.66003151287156,99.40188450984786,99.40188450984786,10
124.6153846153846,192.0336663513606,164.45028351328392,164.45028351328392,10
107.66355140186917,203.91613502481061,140.46973596002456,140.46973596002456,9
115.50802139037432,157.3626609290581,104.53638093157618,104.53638093157618,9
117.31160896130346,146.38124584728217,108.94093763833004,108.94093763833004,9
115.58528428093646,259.11087968624804,185.95784267285745,185.95784267285745,9
125.016077170418,213.7039243531822,147.72380069740254,147.72380069740254,10
121.57598499061913,195.35007354635903,134.88042766392698,134.88042766392698,10
106.7325509573811,173.29415511646908,103.61834853334507,103.61834853334507,9
109.43635212159595,219.9837656347785,162.8849754863767,162.8849754863767,9
109.0909090909091,204.37779279302552,117.31795722062228,117.31795722062228,9
130.03344481605353,153.72183070262957,100.01238301626448,100.01238301626448,10
104.66384009691096,185.00023833341817,195.28556913095875,195.28556913095875,9
129.94652406417111,197.73749199567777,122.55690552641882,122.55690552641882,10
122.98932384341636,230.83268867023614,158.02807745425775,158.02807745425775,9
115.58528428093646,297.48171434622725,180.87811732107696,180.87811732107696,9
110.98265895953757,272.61673712659683,156.765738350824,156.765738350824,9
99.73614775725594,225.3797663825443,147.32219683408255,147.32219683408255,8
118.43728581220013,116.97804252876875,103.22666145070885,103.22666145070885,9
121.94777699364856,140.6280006538571,112.56374651423515,112.56374651423515,9
115.50802139037432,226.44548421027076,154.8221799594858,154.8221799594858,9
139.85611510791367,108.02127419639312,74.05220870702001,74.05220870702001,10
130.38229376257547,67.66469391395441,71.97250275114362,71.97250275114362,10
115.58528428093646,223.00210373807008,127.04680334112125,127.04680334112125,9
112.57328990228014,149.9889766672642,89.22935555924697,89.22935555924697,9
132.06521739130434,178.20045239720324,124.20605964383591,124.20605964383591,10
116.67792032410534,252.9368939289119,159.87575652095643,159.87575652095643,9
121.19700748129677,131.7176413280964,114.5964005102561,114.5964005102561,10
109.92366412213742,294.12981093220105,168.8571333449715,168.8571333449715,9
119.83356449375867,178.21746223307406,97.56635522986141,97.56635522986141,9
124.40604751619871,73.54556830485403,72.70057265172599,72.70057265172599,9
115.50802139037432,284.8794571650235,190.74860645414302,190.74860645414302,9
129.94652406417111,162.90014835270514,129.42959286508304,129.42959286508304,10
115.50802139037432,2.571722499368193,1.3888888888888857,1.3888888888888857,9
101.06951871657755,280.54638782234326,146.93153606784776,146.93153606784776,8
111.19691119691119,216.63613948558296,152.01672818524992,152.01672818524992,9
115.50802139037432,179.05665996537002,122.0247773867926,122.0247773867926,9
122.88242730720607,164.23574406818273,112.95368645712918,112.95368645712918,10
135.50815558343788,161.77227045977912,102.0333399881421,102.0333399881421,11
127.55905511811025,127.6002692148559,80.80527492322751,80.80527492322751,10
107.9325421611493,171.92113979053974,124.40783734268491,124.40783734268491,9
100.80000000000001,215.45542252319908,126.76195842723634,126.76195842723634,8
108.88468809073723,128.302923628576,77.14196343850826,77.14196343850826,9
108.88468809073723,142.64368973853075,98.58115253058902,98.58115253058902,9
124.69531751122514,80.85433098793268,59.31388942771186,59.31388942771186,10
124.85549132947978,115.10194086167037,73.09538650366872,73.09538650366872,10
147.33969986357434,76.88531177006956,76.97201672052444,76.97201672052444,11
121.57598499061913,105.50985852949275,83.2097849580036,83.2097849580036,10
128.3168316831683,232.95687223387006,130.76224773266466,130.76224773266466,10
115.58528428093643,242.45447217124646,152.25565769759072,152.25565769759072,9
109.22882427307206,251.41136004101315,130.05036714222365,130.05036714222365,9
123.42857142857143,143.46431814918503,92.1284663987611,92.1284663987611,9
139.71539456662353,144.78532900538957,101.62415626120826,101.62415626120826,11
127.55905511811025,180.28023881216942,110.11902775791485,110.11902775791485,10
106.25439212930429,230.72840464021533,117.86716327452044,117.86716327452044,8
119.09028256374914,98.71864246620481,54.076447301739215,54.076447301739215,9
109.64467005076143,217.58302354282785,147.2484253410952,147.2484253410952,9
111.62790697674419,147.33074766099983,114.03276819503338,114.03276819503338,9
113.68421052631578,166.8847779173676,129.6957503325417,129.6957503325417,9
109.92366412213742,141.8843643235793,124.2182343824224,124.2182343824224,9
111.12540192926043,249.38416212233747,198.09050601311225,198.09050601311225,9
99.93390614672838,440.92938695423254,224.04229143112747,224.04229143112747,8
123.66412213740458,98.03233908345163,85.89678624673421,85.89678624673421,10
129.94652406417111,125.76923802968636,85.25337224440352,85.25337224440352,10
107.92291220556746,221.5586156406676,149.42886986929844,149.42886986929844,8
103.56164383561644,190.84296972812547,116.54242385640964,116.54242385640964,8
108.06754221388367,271.3360210727092,167.37371725229698,167.37371725229698,9
109.36708860759494,211.3407272587003,125.86889367537054,125.86889367537054,9
122.03389830508476,184.5289297804708,93.26262202333078,93.26262202333078,9
107.39589807333748,308.7102658135859,197.80546339853365,197.80546339853365,9
110.98265895953757,261.4169940864176,186.99488288948405,186.99488288948405,9
119.4103194103194,167.75972585005005,122.95267446669234,122.95267446669234,10
115.50802139037432,213.03685168619734,130.34853562944517,130.34853562944517,9
115.58528428093643,58.352226721143175,30.537794711868063,30.537794711868063,9
117.07317073170732,235.19664180736146,149.34915384121334,149.34915384121334,9
121.69014084507042,147.00493099025536,96.54526220545982,96.54526220545982,9
115.50802139037432,84.71083712209393,65.41062132953677,65.41062132953677,9
115.58528428093646,154.5674398908994,96.93844994997447,96.93844994997447,9
123.35025380710661,137.36314738407555,88.08903679052528,88.08903679052528,10
115.4308617234469,191.7500393778602,126.5523782341857,126.5523782341857,9
121.57598499061913,121.43448800296899,78.75270805542564,78.75270805542564,10
107.79787897691828,162.55510529508322,105.68283170983771,105.68283170983771,9
102.30040595399188,275.2010114585681,171.33944626180244,171.33944626180244,8
124.85549132947978,226.99973583805493,130.089297440804,130.089297440804,9
122.26415094339625,217.18687549870248,156.08375930152204,156.08375930152204,10
138.37283792440743,133.63199574976738,99.87221774118773,99.87221774118773,11
134.1614906832298,100.45229504718604,98.31397591432413,98.31397591432413,10
109.02208201892745,191.58038085368332,110.63646449627072,110.63646449627072,9
119.75051975051973,160.32580914926046,139.58117397445267,139.58117397445267,9
112.50000000000001,161.14531656596904,122.70265424197102,122.70265424197102,9
107.99999999999999,162.72115597910005,102.03371810156497,102.03371810156497,9
115.50802139037432,207.53816503739728,139.83014387392467,139.83014387392467,9
118.68131868131869,211.3006276538562,141.60916286334972,141.60916286334972,10
114.36135009927199,226.77139270698265,145.1866448546002,145.1866448546002,9
115.58528428093643,193.81132755293402,127.40311542283588,127.40311542283588,9
114.21017845340381,182.26903676617277,125.4577844188885,125.4577844188885,9
115.66265060240964,111.20036098047052,71.89764136140583,71.89764136140583,9
118.76288659793813,200.42118349528522,128.578690868162,128.578690868162,9
115.50802139037432,153.3898274118566,112.86805363283358,112.86805363283358,9
115.27685123415611,139.65660834335145,102.59873199556984,102.59873199556984,9
115.58528428093646,129.75098250232037,90.45322161717581,90.45322161717581,9
115.50802139037432,152.6442417854816,112.04468905610393,112.04468905610393,9
132.15499660095173,111.08072501174904,82.49694585433697,82.49694585433697,10
120.52076875387478,191.88795599078384,124.50710625992862,124.50710625992862,10
